album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
Gujarati Devotional Bhajans,27,5q7fjfxz5iJH2wOW2EqWzl,Maa Baap Ne Bhulsho Nahi,spotify:track:5q7fjfxz5iJH2wOW2EqWzl,0.769,0.806,0.477,0,0.118,-8.823,0.0337,119.967,0.905,8
Gujarati Devotional Bhajans,28,1BIeT35zGe1xmgLKIGuxd9,Maan Ma Deep Jalavo,spotify:track:1BIeT35zGe1xmgLKIGuxd9,0.733,0.507,0.272,1.40E-06,0.154,-10.53,0.027,170.127,0.603,3
Gujarati Devotional Bhajans,29,1UU7zB8exi8yDlTIgy10Q1,Maitri Bhav Nu,spotify:track:1UU7zB8exi8yDlTIgy10Q1,0.537,0.569,0.411,0,0.161,-12.381,0.0318,199.991,0.617,4
Gujarati Devotional Bhajans,30,3UKDhkWLlG735ywXIuUB4l,Mane Mushkeli Jyare Pade,spotify:track:3UKDhkWLlG735ywXIuUB4l,0.703,0.7,0.405,0,0.0975,-9.857,0.0342,149.977,0.486,4
Gujarati Devotional Bhajans,31,3Xhp7rKDqFHzaPGhmFxY5z,Mane Pyaru Laage,spotify:track:3Xhp7rKDqFHzaPGhmFxY5z,0.5,0.53,0.572,4.86E-06,0.196,-7.72,0.0428,84.7,0.847,6
Gujarati Devotional Bhajans,32,5MoiIUEJvdIoSEKi6wWMSP,Mane To Manavi Lejo Re,spotify:track:5MoiIUEJvdIoSEKi6wWMSP,0.808,0.555,0.293,1.21E-06,0.115,-10.377,0.03,139.894,0.623,14
Gujarati Devotional Bhajans,33,5aVCLEz0Xp6U0GMv1CFD46,Mara Ghat Ma Birajta,spotify:track:5aVCLEz0Xp6U0GMv1CFD46,0.644,0.747,0.676,0,0.258,-7.843,0.0514,84.959,0.838,10
Gujarati Devotional Bhajans,34,1LQGoPfozmG2sWa7FtfcIS,Mukti Male Ke naa Male,spotify:track:1LQGoPfozmG2sWa7FtfcIS,0.787,0.683,0.39,1.33E-05,0.141,-9.786,0.0282,129.92,0.752,5
Gujarati Devotional Bhajans,35,5ly1vsV2Fl9n5UTlZJ5js6,Naiya Jukavi Meto,spotify:track:5ly1vsV2Fl9n5UTlZJ5js6,0.643,0.519,0.428,0,0.16,-8.327,0.029,199.815,0.735,7
Gujarati Devotional Bhajans,36,4ZUTZqKarcyfxWAMHWRu1k,Naman Hun Karu,spotify:track:4ZUTZqKarcyfxWAMHWRu1k,0.827,0.708,0.441,6.42E-05,0.0897,-9.925,0.0319,150.05,0.677,3
Gujarati Devotional Bhajans,37,5j2LYumJFNwST3UuBTjzuT,Nirakh Ne Gagan Ma,spotify:track:5j2LYumJFNwST3UuBTjzuT,0.813,0.588,0.39,0,0.105,-9.747,0.0257,145.166,0.769,3
Gujarati Devotional Bhajans,38,2hW5wia7xJxr7JbrqUmRqg,O Karuna Na Karnara,spotify:track:2hW5wia7xJxr7JbrqUmRqg,0.818,0.543,0.489,6.79E-06,0.297,-8.485,0.026,155.008,0.552,3
Gujarati Devotional Bhajans,39,7tqx58OMgQCAPpR8pyzcOp,Prabhu Jyoti jalavo,spotify:track:7tqx58OMgQCAPpR8pyzcOp,0.841,0.708,0.478,0,0.192,-6.762,0.0312,79.962,0.638,3
Gujarati Devotional Bhajans,40,0fvybtyHB0ejntjMrnmMJd,Rakh Na Ramakda,spotify:track:0fvybtyHB0ejntjMrnmMJd,0.273,0.72,0.61,1.48E-05,0.0918,-8.566,0.0421,140.007,0.86,11
Gujarati Devotional Bhajans,41,7aaAGfZEeSY1chD2IknwRY,Ram Ramakdu,spotify:track:7aaAGfZEeSY1chD2IknwRY,0.371,0.632,0.475,0,0.129,-6.941,0.0331,80.013,0.425,3
Gujarati Devotional Bhajans,42,5QiYA60cSCLziJji08xmX4,Rangai Jaa Ne Rang Maa,spotify:track:5QiYA60cSCLziJji08xmX4,0.441,0.743,0.492,4.09E-06,0.0957,-9.961,0.0279,109.983,0.71,5
Gujarati Devotional Bhajans,43,1ntN9RxM4EmQ7ZOZoUsngl,Shambhu Charane Padi,spotify:track:1ntN9RxM4EmQ7ZOZoUsngl,0.736,0.567,0.376,3.04E-06,0.0774,-9.111,0.0285,199.813,0.551,22
Gujarati Devotional Bhajans,44,3BWf91RFCy6jzm69aCWDS6,Tare Marag,spotify:track:3BWf91RFCy6jzm69aCWDS6,0.306,0.743,0.7,3.41E-06,0.117,-7.197,0.0326,114.98,0.93,3
Gujarati Devotional Bhajans,45,2lxTm1BmxPqUmqfDMDvgqA,Unchi Medi Te Mara Sant Ni Re,spotify:track:2lxTm1BmxPqUmqfDMDvgqA,0.755,0.674,0.387,0,0.0799,-9.104,0.0293,134.791,0.559,4
Gujarati Devotional Bhajans,46,4Xq00xOszgeOQHUCUp21y4,Vaishnav Jan To,spotify:track:4Xq00xOszgeOQHUCUp21y4,0.6,0.602,0.413,1.12E-05,0.0895,-10.411,0.032,149.988,0.425,4
Gujarati Devotional Bhajans,47,6y5aPAmOHoKG4Do2kWjqZX,Valam Ni Vasdi Vaagi,spotify:track:6y5aPAmOHoKG4Do2kWjqZX,0.506,0.705,0.548,0.000543,0.127,-8.538,0.037,85.027,0.738,3
Gujarati Devotional Bhajans,48,2ndOLbHWuU1pINyzpgKfwd,Vijadi Na Chamkare,spotify:track:2ndOLbHWuU1pINyzpgKfwd,0.849,0.689,0.535,1.22E-06,0.148,-7.966,0.024,104.995,0.603,3
Gujarati Devotional Bhajans,49,4MhbdfXZzOBTgTP1uwEiw2,Tame Bhave Bhajilo Bhagwan,spotify:track:4MhbdfXZzOBTgTP1uwEiw2,0.837,0.699,0.427,0,0.122,-9.707,0.0337,150.149,0.501,16
Gujarati Devotional Bhajans,50,2MK8ZKbyZaVrXpzIzzQQKK,Arapu Tujhney,spotify:track:2MK8ZKbyZaVrXpzIzzQQKK,0.782,0.618,0.457,3.55E-06,0.28,-10.807,0.0302,139.997,0.276,2
Ghodo Babe Ro (Original),1,7LPvXNtUqOxcKBE1qu5mrR,Ghodo Babe Ro 1 - Original,spotify:track:7LPvXNtUqOxcKBE1qu5mrR,0.396,0.64,0.693,0,0.214,-3.228,0.0286,93.979,0.964,0
Ghodo Babe Ro (Original),2,2QxR3q5LZhL4dLlWNLypPN,Ghodo Babe Ro 2 - Original,spotify:track:2QxR3q5LZhL4dLlWNLypPN,0.63,0.531,0.867,0,0.254,-4.02,0.323,135.027,0.915,0
Ghodo Babe Ro (Original),3,44PGNS0PS6l03f4syO09H6,Ghodo Babe Ro 3 - Original,spotify:track:44PGNS0PS6l03f4syO09H6,0.578,0.446,0.84,4.34E-06,0.474,-3.795,0.256,82.232,0.912,0
Ghodo Babe Ro (Original),4,2U1vhZCcy8YH5nir05bxkh,Ghodo Babe Ro 4 - Original,spotify:track:2U1vhZCcy8YH5nir05bxkh,0.248,0.531,0.934,0.000301,0.236,-3.831,0.148,101.032,0.801,0
Rupala Shyam Dhani,1,3L9MLfEu3x7F0lN9BC6PD1,Bheed Ghani,spotify:track:3L9MLfEu3x7F0lN9BC6PD1,0.295,0.775,0.847,0.121,0.355,-6.178,0.141,135.053,0.829,0
Rupala Shyam Dhani,2,2QN6C5UgrTHo6tDwefMncb,Gujariya Nache,spotify:track:2QN6C5UgrTHo6tDwefMncb,0.0441,0.683,0.895,3.54E-05,0.251,-7.17,0.0575,129.007,0.593,0
Rupala Shyam Dhani,3,5mXizJNr1vp9hRzrOPEvGu,Jhula Jhulo Shyam Dhani,spotify:track:5mXizJNr1vp9hRzrOPEvGu,0.09,0.65,0.915,6.57E-05,0.314,-6.615,0.191,145.034,0.869,0
Rupala Shyam Dhani,4,2kXdJtuMEXF3bw2aebtJwO,Man Ro Moriyo,spotify:track:2kXdJtuMEXF3bw2aebtJwO,0.557,0.604,0.919,3.27E-06,0.667,-5.466,0.106,98.985,0.773,0
Rupala Shyam Dhani,5,5lwAaUCjlrwCMdnbDREaLn,Mhare Ghare Aaja,spotify:track:5lwAaUCjlrwCMdnbDREaLn,0.142,0.316,0.924,0.000385,0.644,-5.644,0.0676,74.55,0.629,0
Rupala Shyam Dhani,6,0gkRgrWTlLzodkGpBpXHeB,Sawariya Sarkar,spotify:track:0gkRgrWTlLzodkGpBpXHeB,0.0782,0.647,0.941,0.000977,0.124,-5.192,0.0523,113.115,0.864,0
Rupala Shyam Dhani,7,6U3XcMPRzbHl0k8EPWYxyj,Shyam Been Jeevan,spotify:track:6U3XcMPRzbHl0k8EPWYxyj,0.577,0.669,0.973,0.728,0.444,-5.15,0.0623,113.143,0.66,0
Rupala Shyam Dhani,8,5QchqRcUYU4r6Ja0ujmgso,Tharo Deshadlo Pyaro,spotify:track:5QchqRcUYU4r6Ja0ujmgso,0.35,0.554,0.863,9.84E-06,0.408,-5.611,0.0656,78.249,0.859,0
Indana Mata Ke Chala Fatfatiya Pe (Original),1,3HfFxuHgaVC7n9zT4aA1Qg,Indana Mata Ke Chala Fatfatiya Pe - Original,spotify:track:3HfFxuHgaVC7n9zT4aA1Qg,0.383,0.746,0.936,0.00402,0.0795,-6.072,0.0608,94.998,0.931,0
Indana Mata Ke Chala Fatfatiya Pe (Original),2,06GxPr1KUdqlvZrmata2zT,Ore Ma Mata Re Mele Jau - Original,spotify:track:06GxPr1KUdqlvZrmata2zT,0.00269,0.717,0.799,1.30E-05,0.0894,-3.446,0.0477,160.003,0.8,0
Indana Mata Ke Chala Fatfatiya Pe (Original),3,37yLNsEWt3AjdUdIW5e5lE,Mataji Ke Nache Bindani - Original,spotify:track:37yLNsEWt3AjdUdIW5e5lE,0.0701,0.753,0.827,0,0.334,-6.933,0.13,135.95,0.743,0
Indana Mata Ke Chala Fatfatiya Pe (Original),4,1PPTqQxkMFbeLIr6vIFcXT,Mataji Ke Chhamak Chhamak - Original,spotify:track:1PPTqQxkMFbeLIr6vIFcXT,0.0515,0.71,0.838,0.000944,0.33,-6.025,0.077,138.013,0.861,0
Indana Mata Ke Chala Fatfatiya Pe (Original),5,321n2oPgk7JnpncY0kZhvo,Kheda Kheda Me Manava - Original,spotify:track:321n2oPgk7JnpncY0kZhvo,0.161,0.721,0.918,0.00073,0.0655,-5.863,0.0356,125.992,0.962,0
Indana Mata Ke Chala Fatfatiya Pe (Original),6,4VCQpY728zscpg19ehzGIL,Vari Vari O Chamunda Mata - Original,spotify:track:4VCQpY728zscpg19ehzGIL,0.606,0.642,0.951,0.206,0.0841,-2.838,0.0337,139.985,0.934,0
Indana Mata Ke Chala Fatfatiya Pe (Original),7,4yJ2YB9GLaq4qmL6Er19kz,Hela Pe Helo Deu Maa - Original,spotify:track:4yJ2YB9GLaq4qmL6Er19kz,0.504,0.766,0.971,0.0812,0.112,-5.427,0.0515,114.016,0.849,0
Rangilo Bheru (Original),1,68W3oQSZ1Fz01WiqosJ1T4,Dede So Ko Note - Original,spotify:track:68W3oQSZ1Fz01WiqosJ1T4,0.184,0.626,0.913,0.000234,0.398,-5.329,0.0366,98.639,0.96,0
Rangilo Bheru (Original),2,5L1QGVpJ8tQL74dAXYu2PH,Dakan Lapeta Leve - Original,spotify:track:5L1QGVpJ8tQL74dAXYu2PH,0.305,0.571,0.973,0.0704,0.175,-4.149,0.0544,92.428,0.844,0
Rangilo Bheru (Original),3,3NT5g7fxN46DBCUXxAdGjM,Abla Ri Ardas Sunjo - Original,spotify:track:3NT5g7fxN46DBCUXxAdGjM,0.228,0.551,0.972,2.83E-05,0.032,-5.103,0.0635,90.114,0.882,0
Rangilo Bheru (Original),4,0D7JQ22FMBEpj2TTDrJKt7,Pujari Aado Khol Darsan Karba De - Original,spotify:track:0D7JQ22FMBEpj2TTDrJKt7,0.366,0.622,0.919,0.000826,0.364,-5.286,0.0438,111.728,0.937,0
Rangilo Bheru (Original),5,2nvENHSPBWReDPEYQq7cNM,Kadiya Rapat Jaae - Original,spotify:track:2nvENHSPBWReDPEYQq7cNM,0.122,0.448,0.972,0.000769,0.046,-6.464,0.157,148.671,0.601,0
Rangilo Bheru (Original),6,4WBXKgF2K80mPeEECAUMQy,Nakhro Bhari He - Original,spotify:track:4WBXKgF2K80mPeEECAUMQy,0.0839,0.4,0.986,3.90E-05,0.419,-5.632,0.16,146.315,0.475,0
Rangilo Bheru (Original),7,5KOAhp8nyKiW7p2h77d1ZK,Rangila Bheru - Original,spotify:track:5KOAhp8nyKiW7p2h77d1ZK,0.0167,0.509,0.98,4.46E-06,0.0475,-6.675,0.105,137.01,0.635,0
Rangilo Bheru (Original),8,2HxvxDrEA7XPA4BPCqWXvn,Raat Andheri - Original,spotify:track:2HxvxDrEA7XPA4BPCqWXvn,0.0493,0.529,0.972,0.349,0.345,-5.154,0.0554,135.275,0.864,0
"DJ Par Naach Lewa De, Vol. 9",1,4GoV0QkssaJyajptct79fY,Mey Mihia Me Rehwa,spotify:track:4GoV0QkssaJyajptct79fY,0.112,0.591,0.669,0,0.0778,-11.723,0.0543,170.02,0.962,0
"DJ Par Naach Lewa De, Vol. 9",2,7IjnqzUwZhApbtry6aC5Qv,Banasa Mahrey,spotify:track:7IjnqzUwZhApbtry6aC5Qv,0.0561,0.6,0.918,0,0.0981,-4.976,0.09,90.024,0.887,0
"DJ Par Naach Lewa De, Vol. 9",3,5rPUUoZEBPbAglurpMeAP5,Thodi Banni Mang,spotify:track:5rPUUoZEBPbAglurpMeAP5,0.608,0.655,0.793,0,0.0789,-5.588,0.0584,79.965,0.969,0
"DJ Par Naach Lewa De, Vol. 9",4,0WPuArCqcIq4Nt1wWfYIY9,Maravan Lachko,spotify:track:0WPuArCqcIq4Nt1wWfYIY9,0.571,0.708,0.699,0,0.342,-5.832,0.0303,135.027,0.877,0
"DJ Par Naach Lewa De, Vol. 9",7,3Mpk2TJ0Mnd2clzplVq4LE,Aer Undo Ji Poni,spotify:track:3Mpk2TJ0Mnd2clzplVq4LE,0.457,0.651,0.772,1.28E-05,0.287,-6.127,0.0398,99.966,0.949,0
"DJ Par Naach Lewa De, Vol. 9",8,3rK6KT4v228St9vdxuhEYT,Banni Taras Taras,spotify:track:3rK6KT4v228St9vdxuhEYT,0.291,0.778,0.91,0.00018,0.215,-6.474,0.0553,124.99,0.938,0
"DJ Par Naach Lewa De, Vol. 9",9,5k4GMlcNwmszSDmfKYRabe,O Bansa Thare,spotify:track:5k4GMlcNwmszSDmfKYRabe,0.451,0.618,0.804,4.77E-06,0.172,-7.667,0.0343,94.841,0.95,0
"DJ Par Naach Lewa De, Vol. 9",10,28pyFkS0IhT8BV5bkksrvW,Hatiya Su Hatiyo,spotify:track:28pyFkS0IhT8BV5bkksrvW,0.509,0.604,0.852,0.00597,0.23,-6.726,0.0415,170.066,0.961,0
"DJ Per Naach Lewa De, Vol. 1",1,0lGgFchNbk23BGPFNrj07D,Goda Cadane,spotify:track:0lGgFchNbk23BGPFNrj07D,0.113,0.805,0.909,0.00186,0.177,-6.254,0.0338,118.008,0.803,0
"DJ Per Naach Lewa De, Vol. 1",2,6I1MOvYPQ852p8m1wEljig,Nakrala Bana,spotify:track:6I1MOvYPQ852p8m1wEljig,0.811,0.652,0.602,0,0.106,-7.044,0.0499,90.037,0.347,0
"DJ Per Naach Lewa De, Vol. 1",3,4yXpWV8u5ZfedgmoXLVgVg,Agragi Me Bole Bandi,spotify:track:4yXpWV8u5ZfedgmoXLVgVg,0.507,0.569,0.723,6.41E-06,0.256,-4.061,0.0267,94.949,0.89,0
"DJ Per Naach Lewa De, Vol. 1",4,4SnnvXhE2PMcoTcbmApG7x,Sadi Ma Dj,spotify:track:4SnnvXhE2PMcoTcbmApG7x,0.0387,0.725,0.997,3.52E-05,0.0529,-1.36,0.119,108.951,0.602,0
"DJ Per Naach Lewa De, Vol. 1",5,5RxeAu3LdQuQR7c8lVR6Hr,Char Char Bagdi,spotify:track:5RxeAu3LdQuQR7c8lVR6Hr,0.388,0.548,0.991,0,0.771,-2.725,0.47,73.396,0.267,2
"DJ Per Naach Lewa De, Vol. 1",6,7yWp6KsADBhPWg4jyCs6b4,Kaem Ra Kaem,spotify:track:7yWp6KsADBhPWg4jyCs6b4,0.571,0.601,0.673,0,0.726,-10.805,0.0324,88.391,0.929,0
"DJ Per Naach Lewa De, Vol. 1",7,40xq9vbZvZqGa8nohKtAV9,Bana Dundaliy Dorama,spotify:track:40xq9vbZvZqGa8nohKtAV9,0.126,0.716,0.755,0,0.474,-9.384,0.105,79.866,0.802,0
"DJ Per Naach Lewa De, Vol. 1",8,2eplHjMzcDr9F4gTyWXOlD,Aa To Raat Chandni,spotify:track:2eplHjMzcDr9F4gTyWXOlD,0.139,0.737,0.802,0.000291,0.255,-6.11,0.0614,90.011,0.88,0
"DJ Per Naach Lewa De, Vol. 1",9,2fL7Kx8F7s2pdNPSamduNH,Shirdar Bana,spotify:track:2fL7Kx8F7s2pdNPSamduNH,0.503,0.742,0.842,0,0.765,-5.764,0.0561,169.951,0.92,0
"DJ Per Naach Lewa De, Vol. 1",10,6C4lpua8XYxebPJm34HwnQ,Biyaan Sadi Ma,spotify:track:6C4lpua8XYxebPJm34HwnQ,0.319,0.761,0.979,0.000942,0.588,-3.885,0.0468,109.972,0.893,0
"DJ Per Naach Lewa De, Vol. 2",1,6C78tsXFPPdAEU0mK2b1jI,Heriyala Bana,spotify:track:6C78tsXFPPdAEU0mK2b1jI,0.756,0.538,0.625,0,0.428,-4.578,0.0611,180.013,0.519,7
"DJ Per Naach Lewa De, Vol. 2",2,1h4Z2YZz6k1Yp70xYRyxbW,Jala Jaloriya,spotify:track:1h4Z2YZz6k1Yp70xYRyxbW,0.461,0.61,0.922,0,0.308,-3.672,0.0819,149.983,0.964,0
"DJ Per Naach Lewa De, Vol. 2",3,5fB86O1ThFW4YdJCxh2CjL,Patkdi Ma,spotify:track:5fB86O1ThFW4YdJCxh2CjL,0.0498,0.685,0.892,0.00439,0.111,-3.199,0.034,99.708,0.925,0
"DJ Per Naach Lewa De, Vol. 2",4,1C2CKyKC8g2yzm6i95Tyko,Bansa Ahi Aaka Thij,spotify:track:1C2CKyKC8g2yzm6i95Tyko,0.0658,0.555,0.961,0.00223,0.0475,-2.585,0.0542,175.17,0.962,0
"DJ Per Naach Lewa De, Vol. 2",5,6PGdqwxZW0rJ8JHk92HjBs,Tare Bani Megava Rasgula,spotify:track:6PGdqwxZW0rJ8JHk92HjBs,0.556,0.647,0.529,1.30E-05,0.063,-13.982,0.041,80.024,0.971,0
"DJ Per Naach Lewa De, Vol. 2",6,34RDQKa9qzIQcE2lK4kGw3,Bira Maraho,spotify:track:34RDQKa9qzIQcE2lK4kGw3,0.385,0.662,0.558,3.12E-05,0.242,-14.494,0.051,140.022,0.946,0
"DJ Per Naach Lewa De, Vol. 2",7,2Xz1jC7dRaI6tgjLvwBrnG,Gori Ra Sahiba,spotify:track:2Xz1jC7dRaI6tgjLvwBrnG,0.597,0.689,0.563,0.000335,0.538,-15.009,0.055,104.922,0.895,0
"DJ Per Naach Lewa De, Vol. 2",8,4TVvkDn38zXL3JTceyVzIk,Banna Thasan Radiyo,spotify:track:4TVvkDn38zXL3JTceyVzIk,0.0864,0.803,0.885,2.21E-05,0.159,-5.932,0.0294,110,0.906,0
"DJ Per Naach Lewa De, Vol. 2",9,5oa5GX0BQWcdkFjOmyioZq,Sadi Ma Dj Baja,spotify:track:5oa5GX0BQWcdkFjOmyioZq,0.0406,0.671,0.981,0.00611,0.336,-3.777,0.0974,130.02,0.563,0
"DJ Per Naach Lewa De, Vol. 2",10,0kFp24xzc7uwOdnAs4KPTr,Aao Bansa Kaser,spotify:track:0kFp24xzc7uwOdnAs4KPTr,0.0707,0.735,0.952,0.0811,0.32,-6.056,0.0561,100.005,0.853,0
"DJ Per Naach Lewa De, Vol. 3",1,2r8KwnOnVe0zIWMuLX8Oxx,Banna Baglo Futro,spotify:track:2r8KwnOnVe0zIWMuLX8Oxx,0.489,0.658,0.871,0,0.153,-5.11,0.0573,169.913,0.964,0
"DJ Per Naach Lewa De, Vol. 3",2,58IS0npOwNC1P8QK7SgJrD,Mara Horoji Rusila,spotify:track:58IS0npOwNC1P8QK7SgJrD,0.561,0.451,0.899,8.19E-06,0.584,-3.836,0.076,169.814,0.844,0
"DJ Per Naach Lewa De, Vol. 3",3,1I9FU0k2IpDrDR3swXHPQQ,Fagun Khalu Aaj,spotify:track:1I9FU0k2IpDrDR3swXHPQQ,0.355,0.588,0.822,0.174,0.307,-6.216,0.0946,85.954,0.74,0
"DJ Per Naach Lewa De, Vol. 3",4,2PEfl8PdePxTldDka5uzm5,Thri Bani Megave,spotify:track:2PEfl8PdePxTldDka5uzm5,0.573,0.688,0.793,0,0.0708,-5.648,0.0473,80.025,0.968,0
"DJ Per Naach Lewa De, Vol. 3",5,4odS1OFyuIqAxNXOUDe1Dh,To Sach Bole Suha,spotify:track:4odS1OFyuIqAxNXOUDe1Dh,0.185,0.752,0.915,1.17E-06,0.117,-3.768,0.154,82.012,0.783,0
"DJ Per Naach Lewa De, Vol. 3",6,35ozT8ikaemN7DabZYlK1t,Suni Suni Se Lage,spotify:track:35ozT8ikaemN7DabZYlK1t,0.189,0.565,0.931,1.62E-05,0.428,-2.617,0.0552,99.942,0.681,0
"DJ Per Naach Lewa De, Vol. 4",1,3ZrRXYVY41qigbPtNtg8nB,Jinawrio,spotify:track:3ZrRXYVY41qigbPtNtg8nB,0.477,0.76,0.813,0,0.273,-5.082,0.0459,104.949,0.94,0
"DJ Per Naach Lewa De, Vol. 4",2,1ctZ59rUdIC15tj6Hu3RVI,Biyan Me Karu,spotify:track:1ctZ59rUdIC15tj6Hu3RVI,0.0755,0.878,0.986,0,0.169,-5.721,0.133,108.993,0.64,0
"DJ Per Naach Lewa De, Vol. 4",3,2ZI6BSpLDj4weQZM7E4XGJ,Gairo Phool Gulab Ro,spotify:track:2ZI6BSpLDj4weQZM7E4XGJ,0.32,0.768,0.883,3.84E-05,0.165,-9.372,0.077,100.042,0.901,0
"DJ Per Naach Lewa De, Vol. 4",4,0gIF3aJWtgrbTKfqiiPtmb,Mahla Main Jagdo,spotify:track:0gIF3aJWtgrbTKfqiiPtmb,0.103,0.808,0.899,2.10E-05,0.212,-11.531,0.0782,143.915,0.893,0
"DJ Per Naach Lewa De, Vol. 4",5,3IysMNscaq2eaD7WnVBASC,035.DOdoCHUDLAPAIRTI,spotify:track:3IysMNscaq2eaD7WnVBASC,0.439,0.769,0.908,9.64E-05,0.317,-8.98,0.0615,98.002,0.952,0
"DJ Per Naach Lewa De, Vol. 4",6,0FNQT5rsFrMBBaZwyZdr6n,Bahiya Raja,spotify:track:0FNQT5rsFrMBBaZwyZdr6n,0.0363,0.82,0.517,1.15E-05,0.0622,-12.31,0.0328,105.999,0.842,0
"DJ Per Naach Lewa De, Vol. 4",7,0VE8MoMjDY2k1Dy54iYnaR,Katha Su Aai,spotify:track:0VE8MoMjDY2k1Dy54iYnaR,0.274,0.665,0.702,2.99E-05,0.376,-9.844,0.0542,172.005,0.938,0
"DJ Per Naach Lewa De, Vol. 4",8,3SL9toPVgB2rmu4f30429d,Bansa Paki Dadam Daak,spotify:track:3SL9toPVgB2rmu4f30429d,0.368,0.81,0.731,7.04E-06,0.0695,-8.194,0.069,95.508,0.932,0
"DJ Per Naach Lewa De, Vol. 4",9,5DfIEiqZELTkV5V1g8zT8z,Raste Raste Chalti,spotify:track:5DfIEiqZELTkV5V1g8zT8z,0.205,0.783,0.822,4.53E-06,0.145,-6.272,0.0423,107.992,0.873,0
"DJ Per Naach Lewa De, Vol. 4",10,499f9ojJCt5Eek3ypNxmxS,Toran Tisiyo De,spotify:track:499f9ojJCt5Eek3ypNxmxS,0.256,0.67,0.496,0,0.0791,-12.213,0.0439,100.563,0.741,0
"DJ Per Naach Lewa De, Vol. 5",1,7k8x8imjEZf1YcGEw2LYTV,Bai Na Parnavo,spotify:track:7k8x8imjEZf1YcGEw2LYTV,0.109,0.509,0.433,0,0.347,-12.777,0.0872,169.424,0.947,0
"DJ Per Naach Lewa De, Vol. 5",2,5iwoifGpRSthSy7ZBG76pp,Chanwari Main Banni,spotify:track:5iwoifGpRSthSy7ZBG76pp,0.353,0.622,0.485,0,0.102,-13.963,0.109,84.889,0.962,0
"DJ Per Naach Lewa De, Vol. 5",3,3QfMsnF67f1fV0Zl9wk8OI,Naval Banna Sonida,spotify:track:3QfMsnF67f1fV0Zl9wk8OI,0.601,0.702,0.442,0,0.189,-11.635,0.167,93.126,0.849,0
"DJ Per Naach Lewa De, Vol. 5",4,03FjtxTL4Z4JyzxF6qb5v5,Ke Jajo Bhira,spotify:track:03FjtxTL4Z4JyzxF6qb5v5,0.116,0.583,0.477,0,0.0497,-11.851,0.113,113.076,0.94,0
"DJ Per Naach Lewa De, Vol. 5",5,24M7pmY4QZ1pFfL6gsVAKV,Banadi Baat Jove,spotify:track:24M7pmY4QZ1pFfL6gsVAKV,0.162,0.71,0.625,0,0.347,-12.938,0.0834,160.037,0.962,0
"DJ Per Naach Lewa De, Vol. 5",6,4LUt4xzDtkZFE7rG8XMJvr,Naval Banni,spotify:track:4LUt4xzDtkZFE7rG8XMJvr,0.244,0.536,0.499,0,0.126,-12.594,0.0614,170.116,0.959,0
"DJ Per Naach Lewa De, Vol. 5",7,35QhRbxIuPsIPhEAZ9cwBX,Vaivaie Jaun,spotify:track:35QhRbxIuPsIPhEAZ9cwBX,0.667,0.444,0.482,0,0.322,-11.146,0.0689,88.425,0.812,0
"DJ Per Naach Lewa De, Vol. 5",8,7KkkehlGuLiFWnMjk5H1H2,Jin Pade,spotify:track:7KkkehlGuLiFWnMjk5H1H2,0.219,0.715,0.652,0.000433,0.319,-9.988,0.0754,171.958,0.931,0
"DJ Per Naach Lewa De, Vol. 5",9,59Gp0gCuit7oORRhUU2XD5,Dhundhliya Dhora Ma,spotify:track:59Gp0gCuit7oORRhUU2XD5,0.429,0.729,0.721,0.000127,0.399,-10.919,0.0768,84.896,0.923,0
"DJ Per Naach Lewa De, Vol. 5",10,7G0wkSTZrhtWkNmKNkvQeQ,Kesariyo Hajari,spotify:track:7G0wkSTZrhtWkNmKNkvQeQ,0.144,0.708,0.687,0,0.167,-10.78,0.0524,128.328,0.804,0
"Rajasthani Wedding Songs, Vol. 4",1,3MvxVgzA33TanAevpbYTiP,Hariya Vans Ri Koyaldi,spotify:track:3MvxVgzA33TanAevpbYTiP,0.125,0.586,0.741,0,0.158,-3.925,0.0367,139.925,0.833,0
"Rajasthani Wedding Songs, Vol. 4",2,2YtQaS0D3836843p841ho9,Godi Aubi,spotify:track:2YtQaS0D3836843p841ho9,0.212,0.538,0.948,3.64E-06,0.315,-3.608,0.212,95.018,0.708,0
"Rajasthani Wedding Songs, Vol. 4",3,57LLZiSaYVQ6zdxVLV6EVl,Sivriya Ta,spotify:track:57LLZiSaYVQ6zdxVLV6EVl,0.1,0.63,0.95,0,0.0723,-2.219,0.194,150.054,0.9,0
"Rajasthani Wedding Songs, Vol. 4",4,5zu8EU5oc2V3SQ2JVKWTLc,Mhrvad Laclo,spotify:track:5zu8EU5oc2V3SQ2JVKWTLc,0.24,0.656,0.883,0,0.0609,-4.054,0.0966,159.966,0.817,0
"Rajasthani Wedding Songs, Vol. 4",5,3EBTuP9CCvF0HQYw3yWJyg,Dhol Bahja,spotify:track:3EBTuP9CCvF0HQYw3yWJyg,0.412,0.535,0.925,0.000263,0.473,-6.152,0.0785,189.926,0.891,0
"Rajasthani Wedding Songs, Vol. 4",6,1O3kPyrgMQo69RncZke4VX,Thodi Banni Mangaave,spotify:track:1O3kPyrgMQo69RncZke4VX,0.574,0.671,0.808,0,0.0679,-5.18,0.0507,79.996,0.967,0
